title,price_gbp,price_excl_tax_gbp,price_incl_tax_gbp,tax_gbp,availability,rating,rating_numeric,number_of_reviews,product_type,UPC,product_url
The Diary of a Young Girl,59.9,59.9,59.9,0.0,In stock,Three,3,0,Books,54fc03f1e1d355db,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html
The Children,11.88,11.88,11.88,0.0,In stock,Three,3,0,Books,64fd010bf8d15096,https://books.toscrape.com/catalogue/the-children_633/index.html
Stars Above (The Lunar Chronicles #4.5),48.05,48.05,48.05,0.0,In stock,Two,2,0,Books,b63ea3f7a57ae099,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,21.21,21.21,21.21,0.0,In stock,Three,3,0,Books,f40fea200e0c644f,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html
Raspberry Pi Electronics Projects for the Evil Genius,49.67,49.67,49.67,0.0,In stock,Four,4,0,Books,ebf81a62e4798fd1,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,43.14,43.14,0.0,In stock,One,1,0,Books,8976d9161c027142,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html
Psycho: Sanitarium (Psycho #1.5),36.97,36.97,36.97,0.0,In stock,Five,5,0,Books,b8d7b3f5c7a95d65,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
Poisonous (Max Revere Novels #3),26.8,26.8,26.8,0.0,In stock,Three,3,0,Books,abdd91e96515a617,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html
One with You (Crossfire #5),15.71,15.71,15.71,0.0,In stock,Four,4,0,Books,81ef44fcc5f454df,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html
No Love Allowed (Dodge Cove #1),54.65,54.65,54.65,0.0,In stock,Four,4,0,Books,db84624b151cbe06,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html
Murder at the 42nd Street Library (Raymond Ambler #1),54.36,54.36,54.36,0.0,In stock,Four,4,0,Books,e7fe3bf2768602cf,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html
Most Wanted,35.28,35.28,35.28,0.0,In stock,Three,3,0,Books,c039f5aceb093537,https://books.toscrape.com/catalogue/most-wanted_623/index.html
"Love, Lies and Spies",20.55,20.55,20.55,0.0,In stock,Two,2,0,Books,9546d537fbf99eb6,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html
How to Speak Golf: An Illustrated Guide to Links Lingo,58.32,58.32,58.32,0.0,In stock,Five,5,0,Books,b978c9852cde91bd,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html
Hide Away (Eve Duncan #20),11.84,11.84,11.84,0.0,In stock,One,1,0,Books,bddc6fd036eb6279,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html
Furiously Happy: A Funny Book About Horrible Things,41.46,41.46,41.46,0.0,In stock,Four,4,0,Books,c6a29d6df8de968c,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html
Everyday Italian: 125 Simple and Delicious Recipes,20.1,20.1,20.1,0.0,In stock,Five,5,0,Books,76319fe9d8b465a3,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html
Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,56.86,56.86,0.0,In stock,One,1,0,Books,3968e3fbf4695d7c,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html
Eleanor & Park,56.51,56.51,56.51,0.0,In stock,Five,5,0,Books,6983328f15506cb9,https://books.toscrape.com/catalogue/eleanor-park_616/index.html
Dirty (Dive Bar #1),40.83,40.83,40.83,0.0,In stock,Four,4,0,Books,df7e628bad5782b4,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html
Can You Keep a Secret? (Fear Street Relaunch #4),48.64,48.64,48.64,0.0,In stock,One,1,0,Books,d069086944f2e330,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
Boar Island (Anna Pigeon #19),59.48,59.48,59.48,0.0,In stock,Three,3,0,Books,49b24c6a41b82bd2,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html
A Paris Apartment,39.01,39.01,39.01,0.0,In stock,Four,4,0,Books,63343e287971bb0c,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,38.77,38.77,0.0,In stock,One,1,0,Books,a4eef523118805ef,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
Troublemaker: Surviving Hollywood and Scientology,48.39,48.39,48.39,0.0,In stock,Two,2,0,Books,515cb8fcafb1ad98,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html
The Widow,27.26,27.26,27.26,0.0,In stock,Two,2,0,Books,6159d8b187831770,https://books.toscrape.com/catalogue/the-widow_609/index.html
"The Sleep Revolution: Transforming Your Life, One Night at a Time",11.68,11.68,11.68,0.0,In stock,Four,4,0,Books,985991708c47003e,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html
The Improbability of Love,59.45,59.45,59.45,0.0,In stock,One,1,0,Books,437d8dea9272d0a9,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html
The Art of Startup Fundraising,21.0,21.0,21.0,0.0,In stock,Three,3,0,Books,1c584f82a7a1c4f0,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html
Take Me Home Tonight (Rock Star Romance #3),53.98,53.98,53.98,0.0,In stock,Three,3,0,Books,cf62fa272b5f0fa3,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html
Sleeping Giants (Themis Files #1),48.74,48.74,48.74,0.0,In stock,One,1,0,Books,f435aa99d864077d,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,21.15,21.15,0.0,In stock,Two,2,0,Books,b06599b108e83f98,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
Playing with Fire,13.71,13.71,13.71,0.0,In stock,Three,3,0,Books,05a61a3bd8ca4149,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html
Off the Hook (Fishing for Trouble #1),47.67,47.67,47.67,0.0,In stock,Three,3,0,Books,b783ce08802cd1d1,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html
Mothering Sunday,13.34,13.34,13.34,0.0,In stock,Two,2,0,Books,47e1b2d43f709995,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html
"Mother, Can You Not?",16.89,16.89,16.89,0.0,In stock,Five,5,0,Books,28b2df9fadc9f07e,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html
M Train,27.18,27.18,27.18,0.0,In stock,One,1,0,Books,5569c3fea112718e,https://books.toscrape.com/catalogue/m-train_598/index.html
Lilac Girls,17.28,17.28,17.28,0.0,In stock,Two,2,0,Books,bade9943ee01b63f,https://books.toscrape.com/catalogue/lilac-girls_597/index.html
Lies and Other Acts of Love,45.14,45.14,45.14,0.0,In stock,One,1,0,Books,469508882dfc1991,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html
Lab Girl,40.85,40.85,40.85,0.0,In stock,One,1,0,Books,825d6c44da3ca5a6,https://books.toscrape.com/catalogue/lab-girl_595/index.html
Keep Me Posted,20.46,20.46,20.46,0.0,In stock,Four,4,0,Books,20dc4f1ac5d4fd9c,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,56.27,56.27,0.0,In stock,Three,3,0,Books,ce8666d9b42fc9a0,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
Grey (Fifty Shades #4),48.49,48.49,48.49,0.0,In stock,Four,4,0,Books,b5953ca1f8a0b8d7,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html
"Exit, Pursued by a Bear",51.34,51.34,51.34,0.0,In stock,Four,4,0,Books,c65c25d990fc7025,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
Daredevils,16.34,16.34,16.34,0.0,In stock,Three,3,0,Books,f608c903c451f387,https://books.toscrape.com/catalogue/daredevils_590/index.html
Cravings: Recipes for What You Want to Eat,20.5,20.5,20.5,0.0,In stock,Three,3,0,Books,2587c54f5530dafc,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html
Born for This: How to Find the Work You Were Meant to Do,21.59,21.59,21.59,0.0,In stock,Five,5,0,Books,816180220e8cb419,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
Arena,21.36,21.36,21.36,0.0,In stock,Four,4,0,Books,2c34f9432069b52b,https://books.toscrape.com/catalogue/arena_587/index.html
Adultery,20.88,20.88,20.88,0.0,In stock,Five,5,0,Books,bb967277222e689c,https://books.toscrape.com/catalogue/adultery_586/index.html
A Mother's Reckoning: Living in the Aftermath of Tragedy,19.53,19.53,19.53,0.0,In stock,Three,3,0,Books,2b69dec0193511d9,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html
A Gentleman's Position (Society of Gentlemen #3),14.75,14.75,14.75,0.0,In stock,Five,5,0,Books,40c4bf520c17de54,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html
11/22/63,48.48,48.48,48.48,0.0,In stock,Three,3,0,Books,a9d7b75461084a26,https://books.toscrape.com/catalogue/112263_583/index.html
"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.57,24.57,24.57,0.0,In stock,Two,2,0,Books,34669b2e9d407d3a,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,49.71,49.71,0.0,In stock,Five,5,0,Books,96aa539bfd4c07e2,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html
Without Shame,48.27,48.27,48.27,0.0,In stock,Five,5,0,Books,ab60e6f5a63e1cfb,https://books.toscrape.com/catalogue/without-shame_580/index.html
Watchmen,58.05,58.05,58.05,0.0,In stock,Four,4,0,Books,d1848064c54e01c7,https://books.toscrape.com/catalogue/watchmen_579/index.html
Unlimited Intuition Now,58.87,58.87,58.87,0.0,In stock,Four,4,0,Books,4fd0a2a350f016e6,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html
Underlying Notes,11.82,11.82,11.82,0.0,In stock,Two,2,0,Books,0967effecd292a86,https://books.toscrape.com/catalogue/underlying-notes_577/index.html
The Shack,28.03,28.03,28.03,0.0,In stock,One,1,0,Books,903a9f8090104c2c,https://books.toscrape.com/catalogue/the-shack_576/index.html
The New Brand You: Your New Image Makes the Sale for You,44.05,44.05,44.05,0.0,In stock,Five,5,0,Books,4b50fb1359ebf35d,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,12.34,12.34,0.0,In stock,Four,4,0,Books,65cfc9f242c2984a,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
The Flowers Lied,16.68,16.68,16.68,0.0,In stock,Two,2,0,Books,33396269bcce166f,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html
"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,55.91,55.91,0.0,In stock,One,1,0,Books,ca74f2e3c35a3e77,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
The Book of Mormon,24.57,24.57,24.57,0.0,In stock,Three,3,0,Books,3f25a2fedae191cc,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html
The Art and Science of Low Carbohydrate Living,52.98,52.98,52.98,0.0,In stock,Five,5,0,Books,f9c87ccb2bc4853b,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html
The Alien Club,54.4,54.4,54.4,0.0,In stock,One,1,0,Books,e77594ece9b9d1fe,https://books.toscrape.com/catalogue/the-alien-club_569/index.html
Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,54.81,54.81,0.0,In stock,Five,5,0,Books,0e095ed785af7e43,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
Nap-a-Roo,25.08,25.08,25.08,0.0,In stock,One,1,0,Books,913e7109cec0cb4c,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html
"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.41,10.41,10.41,0.0,In stock,Four,4,0,Books,ee6c67859d70186b,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html
Modern Day Fables,47.44,47.44,47.44,0.0,In stock,Two,2,0,Books,6baac632f7711e26,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html
If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,20.91,20.91,0.0,In stock,One,1,0,Books,8fab4c4f6f82a4ce,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html
"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,33.95,33.95,0.0,In stock,Four,4,0,Books,97187f5cf0385da3,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html
Dress Your Family in Corduroy and Denim,43.68,43.68,43.68,0.0,In stock,Three,3,0,Books,7e9068872228c474,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
Don't Forget Steven,33.23,33.23,33.23,0.0,In stock,One,1,0,Books,e845d305f64154f1,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,35.92,35.92,0.0,In stock,Two,2,0,Books,7186241e043de5dc,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html
Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,48.63,48.63,0.0,In stock,Four,4,0,Books,d6d9ffea95f2f8bf,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html
A Shard of Ice (The Black Symphony Saga #1),56.63,56.63,56.63,0.0,In stock,Three,3,0,Books,63d5f1651880dcea,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html
A Hero's Curse (The Unseen Chronicles #1),50.49,50.49,50.49,0.0,In stock,Three,3,0,Books,c181ca8eabe7d18c,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html
23 Degrees South: A Tropical Tale of Changing Whether...,35.79,35.79,35.79,0.0,In stock,Two,2,0,Books,61cf7eb9d2cd8bb0,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html
"Zero to One: Notes on Startups, or How to Build the Future",34.06,34.06,34.06,0.0,In stock,Three,3,0,Books,e77033ce559947f7,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html
Why Not Me?,17.76,17.76,17.76,0.0,In stock,One,1,0,Books,04f6c929888f4f11,https://books.toscrape.com/catalogue/why-not-me_554/index.html
When Breath Becomes Air,39.36,39.36,39.36,0.0,In stock,Two,2,0,Books,b69c852e7e3956af,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html
Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,36.94,36.94,0.0,In stock,Two,2,0,Books,1809259a5a5f1d8d,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html
The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,43.62,43.62,0.0,In stock,Five,5,0,Books,e0bdd79c7304ee8d,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html
The New Drawing on the Right Side of the Brain,43.02,43.02,43.02,0.0,In stock,Three,3,0,Books,3eec766dda26fa64,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html
"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,28.45,28.45,0.0,In stock,Four,4,0,Books,5a0d2e9284004266,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html
The Martian (The Martian #1),41.39,41.39,41.39,0.0,In stock,Two,2,0,Books,9afd00e81d6208e6,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html
The High Mountains of Portugal,51.15,51.15,51.15,0.0,In stock,One,1,0,Books,4f283dfcbeccc0d4,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html
The Grownup,35.88,35.88,35.88,0.0,In stock,One,1,0,Books,1bba4b1ba23ed2d6,https://books.toscrape.com/catalogue/the-grownup_546/index.html
The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,36.91,36.91,0.0,In stock,One,1,0,Books,a2308a936e898d48,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html
South of Sunshine,28.93,28.93,28.93,0.0,In stock,One,1,0,Books,331c26103d885cae,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html
Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,38.89,38.89,0.0,In stock,Five,5,0,Books,a2475a245c9907c4,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html
Silence in the Dark (Logan Point #4),58.33,58.33,58.33,0.0,In stock,Three,3,0,Books,e46a164cf310fd7d,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html
Shadows of the Past (Logan Point #1),39.67,39.67,39.67,0.0,In stock,Five,5,0,Books,bee6e93e9976f4fa,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
Roller Girl,14.1,14.1,14.1,0.0,In stock,Five,5,0,Books,aeb51dfbe8aeec59,https://books.toscrape.com/catalogue/roller-girl_540/index.html
Rising Strong,21.82,21.82,21.82,0.0,In stock,Three,3,0,Books,52fc458ffc756faf,https://books.toscrape.com/catalogue/rising-strong_539/index.html
Proofs of God: Classical Arguments from Tertullian to Barth,54.21,54.21,54.21,0.0,In stock,One,1,0,Books,d56d0710668bb39c,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
